Date,Title,Author,Link,Status
2019-02-26 08:00:20,"Gradient Ventures, Google&#8217;s AI fund, leads $7M investment in English learning app Elsa",5956050,https://techcrunch.com/2019/02/26/gradient-ventures-elsa-7-million/,publish
2019-02-25 00:25:50,"KaiOS, now with 85M feature phones shipped, doubles down with Google, carrier deals and more",13119829,https://techcrunch.com/2019/02/25/kaios-now-with-85m-feature-phones-shipped-doubles-down-with-google-carrier-deals-and-more/,publish
2019-02-25 00:01:07,Google will bring its Assistant to Android Messages,34511731,https://techcrunch.com/2019/02/25/google-brings-its-assistant-to-android-messages/,publish
2019-02-25 00:01:05,Google Assistant gets expanded language and device support,34511731,https://techcrunch.com/2019/02/25/google-assistant-gets-expanded-language-support/,publish
2019-02-24 13:30:18,The Google Assistant gets a button,34511731,https://techcrunch.com/2019/02/24/the-google-assistant-gets-a-button/,publish
2019-02-21 13:12:59,Google ends forced arbitration for employees,9528656,https://techcrunch.com/2019/02/21/google-ends-forced-arbitration-for-employees/,publish
2019-02-21 09:59:33,"Google&#8217;s &#8216;Digital Wellbeing&#8217; features hit more devices, including Samsung Galaxy S10",2414667,https://techcrunch.com/2019/02/21/googles-digital-wellbeing-features-hit-more-devices-including-samsung-galaxy-s10/,publish
2019-02-21 09:45:41,Google makes it easier to find prescription drug disposal sites,113760560,https://techcrunch.com/2019/02/21/google-maps-drug-disposal/,publish
2019-02-21 08:00:23,Google Cloud&#8217;s speech APIs get cheaper and learn new languages,34511731,https://techcrunch.com/2019/02/21/google-clouds-speech-apis-gets-cheaper-and-learn-new-languages/,publish
2019-02-20 11:28:00,"Watch out Facebook, Google Maps on iOS now lets users track their favorite businesses, too",2414667,https://techcrunch.com/2019/02/20/watch-out-facebook-google-maps-on-ios-now-lets-users-track-their-favorite-businesses-too/,publish
2019-02-20 09:55:41,Daily Crunch: Google tries to explain that secret microphone,31035538,https://techcrunch.com/2019/02/20/daily-crunch-google-microphone/,publish
2019-02-20 09:00:41,Google&#8217;s hybrid cloud platform is now in beta,34511731,https://techcrunch.com/2019/02/20/googles-managed-hybrid-cloud-platform-is-now-in-beta/,publish
2019-02-20 08:00:17,Google says Nest&#8217;s secret microphone was &#8216;never intended to be a secret&#8217;,133574210,https://techcrunch.com/2019/02/20/nest-secret-microphone/,publish
2019-02-19 09:18:48,Google acquires cloud migration platform Alooma,34511731,https://techcrunch.com/2019/02/19/google-acquires-cloud-migration-platform-alooma/,publish
2019-02-18 12:15:57,"Google Assistant Actions up 2.5x in 2018 to reach 4,253 in the US",2414667,https://techcrunch.com/2019/02/18/google-assistant-actions-up-2-5x-in-2018-to-reach-4253-in-the-u-s/,publish
2019-02-15 10:06:48,"As GE and Amazon move on, Google expands presence in Boston and NYC",521068,https://techcrunch.com/2019/02/15/as-ge-and-amazon-move-on-google-expands-presence-in-boston-and-nyc/,publish
2019-02-13 10:39:30,Google says it&#8217;ll invest $13B in US data centers and offices this year,34511731,https://techcrunch.com/2019/02/13/google-says-itll-invest-13b-in-u-s-data-centers-and-offices-this-year/,publish
2019-02-12 14:30:02,Google expands partnership with Founder Gym to support underrepresented founders,9528656,https://techcrunch.com/2019/02/12/google-expands-partnership-with-founder-gym-to-support-underrepresented-founders/,publish
2019-02-12 14:14:57,Google and IBM still trying desperately to move cloud market-share needle,521068,https://techcrunch.com/2019/02/12/google-and-ibm-still-trying-desperately-to-move-cloud-market-share-needle/,publish
2019-02-12 11:52:39,Facebook and Google still offer the best value for mobile advertisers (Singular report),31035538,https://techcrunch.com/2019/02/12/singular-2019-roi-index/,publish
2019-02-12 07:29:53,Two former members of Google&#8217;s skunkworks division have launched a biomanufacturing company,59254947,https://techcrunch.com/2019/02/12/two-former-members-of-googles-skunkworks-division-have-launched-a-biomanufacturing-company/,publish
2019-02-12 00:19:21,"Google takes Hire, its G Suite recruitment platform, to its first global markets, UK and Canada",13119829,https://techcrunch.com/2019/02/12/google-takes-hire-its-g-suite-recruitment-platform-to-its-first-global-markets-uk-and-canada/,publish
2019-02-11 14:10:20,Hands-on with an Alpha build of Google Maps&#8217; Augmented Reality mode,5188242,https://techcrunch.com/2019/02/11/hands-on-with-an-alpha-build-of-google-maps-augmented-reality-mode/,publish
2019-02-11 09:00:36,Google Docs gets an API for task automation,34511731,https://techcrunch.com/2019/02/11/google-docs-gets-an-api-for-task-automation/,publish
2019-02-07 17:07:54,Google makes it easier for cheap phones and smart devices to encrypt your data,12084691,https://techcrunch.com/2019/02/07/google-makes-it-easier-for-cheap-phones-and-smart-devices-to-encrypt-your-data/,publish
2019-02-07 10:23:10,Google Fiber pulls out of Louisville,34511731,https://techcrunch.com/2019/02/07/google-fiber-pulls-out-of-louisville/,publish
2019-02-07 09:45:45,Google open sources ClusterFuzz,34511731,https://techcrunch.com/2019/02/07/google-open-sources-clusterfuzz/,publish
2019-02-06 09:00:52,Google doubles down on its Asylo confidential computing framework,34511731,https://techcrunch.com/2019/02/06/google-doubles-down-on-its-asylo-confidential-computing-framework/,publish
2019-02-05 14:33:05,Google&#8217;s still not sharing cloud revenue,521068,https://techcrunch.com/2019/02/05/googles-still-not-sharing-cloud-revenue/,publish
2019-02-05 12:23:47,Google Home can now translate conversations on-the-fly,5188242,https://techcrunch.com/2019/02/05/google-home-can-now-translate-conversations-on-the-fly/,publish
2019-02-04 12:37:23,Nest&#8217;s security system can now be a Google Assistant,5188242,https://techcrunch.com/2019/02/04/nests-security-system-can-now-be-a-google-assistant/,publish
2019-02-04 10:30:25,Google brings Chrome OS Instant Tethering to more Chromebooks and phones,34511731,https://techcrunch.com/2019/02/04/google-brings-chrome-os-instant-tethering-to-more-chromebooks-and-phones/,publish
2019-02-04 10:20:17,Daily Crunch: Google launches Live Transcribe,31035538,https://techcrunch.com/2019/02/04/daily-crunch-live-transcribe/,publish
2019-02-04 07:19:31,Google intros a pair of Android accessibility features for people with hearing loss,699688,https://techcrunch.com/2019/02/04/google-intros-a-pair-of-android-accessibility-features-for-people-with-hearing-loss/,publish
2019-02-04 06:29:32,Why no one really quits Google or Facebook,15408904,https://techcrunch.com/2019/02/04/why-no-one-really-quits-google-or-facebook/,publish
2019-02-01 11:01:18,"Everything you need to know about Facebook, Google&#8217;s app scandal",133574210,https://techcrunch.com/2019/02/01/facebook-google-scandal/,publish
2019-02-01 06:24:59,How to recover quickly if you get locked out of Google,521068,https://techcrunch.com/2019/02/01/how-to-recover-quickly-if-you-get-locked-out-of-google/,publish
2019-01-31 14:05:25,Apple restores Google&#8217;s internal iOS apps after certificate misuse punishment,133574210,https://techcrunch.com/2019/01/31/apple-ban-google-data-app/,publish
2019-01-31 09:00:55,Google&#8217;s Cloud Firestore NoSQL database hits general availability,34511731,https://techcrunch.com/2019/01/31/googles-cloud-firestore-nosql-database-hits-general-availability/,publish
2019-01-31 08:59:49,"After bans from Apple and Google, Sarahah debuts Enoff, an iOS app for anonymous feedback at work",13119829,https://techcrunch.com/2019/01/31/after-bans-from-apple-and-google-sarahah-debuts-enoff-for-anonymous-feedback-at-work/,publish
2019-01-30 14:08:02,Google+ for consumers will shut down on April 2nd,34511731,https://techcrunch.com/2019/01/30/google-for-consumers-will-shut-down-on-april-2nd/,publish
2019-01-30 10:58:05,Google will stop peddling a data collector through Apple&#8217;s back door,133574210,https://techcrunch.com/2019/01/30/googles-also-peddling-a-data-collector-through-apples-back-door/,publish
2019-01-30 05:00:32,Google is using 3D printers to re-create ancient artifacts,699688,https://techcrunch.com/2019/01/30/google-is-using-3d-printers-to-re-create-ancient-artifacts/,publish
2019-01-29 14:16:54,"Facebook, Google and Twitter told to do more to fight fake news ahead of European elections",39990176,https://techcrunch.com/2019/01/29/facebook-google-and-twitter-told-to-do-more-to-fight-fake-news-ahead-of-european-elections/,publish
2019-01-28 23:00:25,"To fight election meddling, Google&#8217;s cyber unit Jigsaw extends its anti-DDoS protections to European politicos",133574210,https://techcrunch.com/2019/01/28/jigasaw-ddos-protections-europe/,publish
2019-01-27 23:42:11,"Google and IAB ad category lists show &#8216;massive leakage of highly intimate data,&#8217; GDPR complaint claims",39990176,https://techcrunch.com/2019/01/27/google-and-iab-ad-category-lists-show-massive-leakage-of-highly-intimate-data-gdpr-complaint-claims/,publish
2019-01-24 09:00:43,Google partners with Sony Pictures Imageworks to launch an open-source VFX render manager,34511731,https://techcrunch.com/2019/01/24/google-partners-with-sony-pictures-imageworks-to-launch-an-open-source-vfx-render-manager/,publish
2019-01-24 09:00:34,Google launches new certification courses for cloud developers and engineers,34511731,https://techcrunch.com/2019/01/24/google-launches-new-certification-courses-for-cloud-developers-and-engineers/,publish
2019-01-22 20:54:34,"Google launches clean energy project in Taiwan, its first in Asia",4330449,https://techcrunch.com/2019/01/22/google-launches-clean-energy-project-in-taiwan-its-first-in-asia/,publish
2019-01-22 12:30:50,Google.org donates $2 million to Wikipedia&#8217;s parent org,9528656,https://techcrunch.com/2019/01/22/google-org-donates-2-million-to-wikipedias-parent-org/,publish
2019-01-22 09:45:28,Google will start retiring Hangouts for G Suite users in October,34511731,https://techcrunch.com/2019/01/22/google-will-start-retiring-hangouts-for-g-suite-users-in-october/,publish
2019-01-21 07:46:44,French data protection watchdog fines Google $57 million under the GDPR,7636871,https://techcrunch.com/2019/01/21/french-data-protection-watchdog-fines-google-57-million-under-the-gdpr/,publish
2019-01-18 10:04:45,"Veteran Googler heads to Lyft to lead team of 1,000-plus engineers",133574188,https://techcrunch.com/2019/01/18/veteran-googler-heads-to-lyft-to-lead-1000-plus-person-engineering-team/,publish
2019-01-18 09:17:16,Google starts pulling unvetted Android apps that access call logs and SMS messages,133574210,https://techcrunch.com/2019/01/18/google-pulling-unvetted-android-apps/,publish
2019-01-17 14:04:07,Google remains the top open-source contributor to CNCF projects,34511731,https://techcrunch.com/2019/01/17/google-remains-the-top-open-source-contributor-to-cncf-projects/,publish
2019-01-17 11:26:39,"NPR turns comedy game show &#8216;Wait, Wait Don&#8217;t Tell Me!&#8217; into an Alexa and Google voice app",2414667,https://techcrunch.com/2019/01/17/npr-turns-comedy-game-show-wait-wait-dont-tell-me-into-an-alexa-and-google-voice-app/,publish
2019-01-17 09:56:14,Google is buying Fossil’s smartwatch tech for $40 million,699688,https://techcrunch.com/2019/01/17/google-is-buying-fossils-smartwatch-tech-for-40-million/,publish
2019-01-17 06:15:46,Google’s Pixel 3 Lite could bring back the headphone jack,699688,https://techcrunch.com/2019/01/17/googles-pixel-3-lite-could-bring-back-the-headphone-jack/,publish
2019-01-16 15:00:21,Google raises its G Suite prices,34511731,https://techcrunch.com/2019/01/16/google-raises-its-g-suite-prices/,publish
2019-01-16 12:26:46,Facebook poaches Google&#8217;s AR/VR engineering lead to take over Portal team,89192944,https://techcrunch.com/2019/01/16/facebook-poaches-googles-ar-vr-engineering-lead-to-take-over-portal-hardware-efforts/,publish
2019-01-16 09:02:51,Nvidia&#8217;s T4 GPUs are now available in beta on Google Cloud,34511731,https://techcrunch.com/2019/01/16/nvidias-t4-gpus-are-now-available-in-beta-on-google-cloud/,publish
2019-01-15 13:27:13,"Google Docs, Sheets, Slides and Sites on the web are going Material Design",34511731,https://techcrunch.com/2019/01/15/google-docs-sheets-slides-and-sites-on-the-web-are-going-material-design/,publish
2019-01-15 10:00:07,Why Google engineers worked full-time to combat sex trafficking,9528656,https://techcrunch.com/2019/01/15/why-google-engineers-worked-full-time-to-combat-sex-trafficking/,publish
2019-01-14 10:16:02,A group of Google employees plans to educate people about forced arbitration,9528656,https://techcrunch.com/2019/01/14/a-group-of-google-employees-plan-to-educate-people-about-forced-arbitration/,publish
2019-01-11 11:24:11,Google cans the Chromecast Audio,34511731,https://techcrunch.com/2019/01/11/google-cans-the-chromecast-audio/,publish
2019-01-10 15:07:27,Shareholder suit alleges Google covered up its sexual harassment problems with big payouts,133574213,https://techcrunch.com/2019/01/10/shareholder-suit-alleges-google-covered-up-its-sexual-harassment-problems-with-big-payouts/,publish
2019-01-09 15:12:02,A simple bug makes it easy to spoof Google search results into spreading misinformation,133574210,https://techcrunch.com/2019/01/09/a-simple-bug-makes-it-easy-to-spoof-google-search-results-into-spreading-misinformation/,publish
2019-01-08 15:48:15,Google Assistant lock screen access is coming to more Android devices,699688,https://techcrunch.com/2019/01/08/google-assistant-lock-screen-access-is-coming-to-more-android-devices/,publish
2019-01-08 12:02:51,Here&#8217;s everything Google announced at CES 2019,5188242,https://techcrunch.com/2019/01/08/heres-everything-google-announced-at-ces-2019/,publish
2019-01-08 11:00:52,The Google Assistant can now check you in to your flight and book you a hotel room,34511731,https://techcrunch.com/2019/01/08/the-google-assistant-can-now-check-you-in-to-your-flight-and-book-you-a-hotel-room/,publish
2019-01-08 11:00:49,Dish adds Google Assistant directly to its Hopper set-top boxes,2414667,https://techcrunch.com/2019/01/08/dish-adds-google-assistant-directly-to-its-hopper-set-top-boxes/,publish
2019-01-08 11:00:46,Lenovo is building an $80 Google Assistant clock for your nightstand,5188242,https://techcrunch.com/2019/01/08/lenovo-is-building-an-80-google-assistant-clock-for-your-nightstand/,publish
2019-01-08 11:00:46,Google Assistant is coming to Google Maps today,5188242,https://techcrunch.com/2019/01/08/google-assistant-is-coming-to-google-maps-today/,publish
2019-01-08 11:00:36,Google Assistant will soon be able to translate conversations on-the-fly with &#8216;Interpreter Mode&#8217;,5188242,https://techcrunch.com/2019/01/08/google-assistant-will-soon-be-able-to-act-as-your-interpreter/,publish
2019-01-08 11:00:14,Google woos smart home device makers with launch of Google Assistant Connect,2414667,https://techcrunch.com/2019/01/08/google-woos-smart-home-device-makers-with-launch-of-google-assistant-connect/,publish
2019-01-08 09:00:31,The Anker Roav Bolt lets drivers plug Google Assistant into their car,24986667,https://techcrunch.com/2019/01/08/the-anker-roav-bolt-lets-drivers-plug-google-assistant-into-their-car/,publish
2019-01-08 07:24:58,Millions of Android users tricked into downloading 85 adware apps from Google Play,133574210,https://techcrunch.com/2019/01/08/millions-of-android-users-tricked-into-downloading-85-adware-apps-from-google-play/,publish
2019-01-07 14:16:50,Google apps are coming to Bixby,699688,https://techcrunch.com/2019/01/07/google-apps-are-coming-to-bixby/,publish
2019-01-07 14:00:57,Samsung TVs are getting Google Assistant compatibility this year,699688,https://techcrunch.com/2019/01/07/samsung-tvs-are-getting-google-assistant-compatibility-this-year/,publish
2019-01-07 07:31:31,"Ikea&#8217;s smart window blinds leak, to be compatible with Alexa, HomeKit and Google Assistant",24986667,https://techcrunch.com/2019/01/07/ikeas-smart-window-blinds-leak-to-be-compatible-with-alexa-homekit-and-google-assistant/,publish
2019-01-07 07:28:37,Google says Assistant will be on a billion devices by the end of the month,5188242,https://techcrunch.com/2019/01/07/google-says-assistant-will-be-on-a-billion-devices-by-the-end-of-the-month/,publish
2019-01-06 12:50:44,Even KitchenAid has a Google smart display,699688,https://techcrunch.com/2019/01/06/even-kitchenaid-has-a-google-smart-display/,publish
2019-01-03 08:19:46,GE adds a bunch of Google Assistant-friendly smart home products,699688,https://techcrunch.com/2019/01/03/ge-adds-a-bunch-of-google-assistant-friendly-smart-home-products/,publish
2019-01-02 05:30:30,"FCC greenlights Soli, Google&#8217;s radar-based gesture tech",133574232,https://techcrunch.com/2019/01/02/us-fcc-approves-google-soli-project/,publish
